Ticker,Date,Price,Momentum_6m,Volatility_30d,Avg_Volume_30d,Treated,Match_ID
MTD,2024-02-20,1184.3699951171875,0.012567605067743681,0.01824165710058375,161636.66666666666,0,54
RVTY,2024-02-20,101.49854278564453,-0.10336357523982886,0.016226928914918486,860440.0,0,54
NVR,2024-02-20,7420.02001953125,0.23477252526086412,0.01958154230953418,19503.333333333332,0,54
PWR,2024-02-20,208.74057006835938,0.028519104786831395,0.01638382569783368,925043.3333333334,0,54
DOC,2024-02-20,15.241484642028809,-0.11827711926571494,0.01888021417557063,6247440.0,0,54
SYY,2024-02-20,75.41492462158203,0.128716438225553,0.015322722398975074,3327393.3333333335,0,54
HD,2024-02-20,345.2930908203125,0.13354132255457474,0.011531912375012448,3080433.3333333335,0,54
BLK,2024-02-20,763.8381958007812,0.20499778396856527,0.0101713261573468,625453.3333333334,0,54
PLTR,2024-02-20,23.399999618530273,0.6137930771400189,0.06393541356348026,84479580.0,0,54
CPRT,2012-03-29,3.2799999713897705,0.3219143207480035,0.018122133479043515,4454186.666666667,1,55
KIM,2012-03-29,10.109631538391113,0.26058411754793975,0.012962522961230936,3904220.0,0,55
DOV,2012-03-29,32.522987365722656,0.3175747443459862,0.013570749129284515,1954463.7,0,55
GILD,2012-03-29,16.703744888305664,0.21707081326613498,0.02956304799104719,18766306.666666668,0,55
CPAY,2012-03-29,39.529998779296875,0.506478625156344,0.013315717217785636,247403.33333333334,0,55
LH,2012-03-29,74.98653411865234,0.13362287214349067,0.008837655665091216,967970.7666666667,0,55
JKHY,2012-03-29,28.762062072753906,0.17974672175529638,0.00906270199676286,373996.6666666667,0,55
PM,2012-03-29,45.53825378417969,0.37956402948566503,0.006591314842765478,5161983.333333333,0,55
EIX,2012-03-29,25.686796188354492,0.1280793805651539,0.008836035434056269,1780203.3333333333,0,55
SBUX,2012-03-29,21.489839553833008,0.47093184132989396,0.01085383711726837,12415820.0,0,55
ESS,2012-03-29,97.98318481445312,0.23481042129317276,0.011255837034833715,303673.3333333333,0,55
CPRT,2017-04-11,7.53000020980835,0.12283317735618526,0.007553678741332257,3946173.3333333335,1,56
XOM,2017-04-11,55.8513298034668,-0.038776692885842845,0.008697925017764301,12864000.0,0,56
FDS,2017-04-11,146.85804748535156,0.03396794582902052,0.01278827406580684,329646.6666666667,0,56
HUBB,2017-04-11,99.95814514160156,0.1803758545794214,0.010853886186751979,196474.7,0,56
CNC,2017-04-11,36.099998474121094,0.17017821807888267,0.018268358874740584,3986613.3333333335,0,56
UPS,2017-04-11,76.14285278320312,-0.012802259075561873,0.00713244808428941,2684923.3333333335,0,56
SW,2017-04-11,19.41654396057129,0.2090369022578895,0.011019753029586932,4916.666666666667,0,56
NEE,2017-04-11,25.9765682220459,0.08386916503844666,0.008103179107688171,7304293.333333333,0,56
CI,2017-04-11,138.56898498535156,0.21288015290859286,0.009462761360742084,1318353.3333333333,0,56
ZBH,2017-04-11,108.45663452148438,-0.05151826435576945,0.007129666961514942,999597.8333333334,0,56
MO,2017-04-11,39.3453483581543,0.18276836326640322,0.006122539094289804,6802683.333333333,0,56
CPRT,2022-11-04,28.690000534057617,0.05584689997680781,0.018939057551248587,4372760.0,1,57
TTD,2022-11-04,46.25,0.02800618525285059,0.03657487627937742,5555480.0,0,57
YUM,2022-11-04,114.44824981689453,0.11701693080687248,0.017943279461830667,1850186.6666666667,0,57
APA,2022-11-04,43.90003967285156,0.31789606284785044,0.03287908581474038,8702643.333333334,0,57
HUM,2022-11-04,535.3028564453125,0.30474345486181353,0.011457343457977843,1026016.6666666666,0,57
TMUS,2022-11-04,143.78553771972656,0.22262379674958832,0.019028869460207803,5737606.666666667,0,57
IBKR,2022-11-04,19.551956176757812,0.51751675050555,0.022487660852342425,4960600.0,0,57
MCK,2022-11-04,390.3240966796875,0.21848073025732706,0.014846422094913093,918073.3333333334,0,57
POOL,2022-11-04,279.8580322265625,-0.2643514585881488,0.0280725335962419,552190.0,0,57
MCD,2022-11-04,254.7757568359375,0.12187797863692862,0.015751168295731546,3314553.3333333335,0,57
EIX,2022-11-04,51.14508819580078,-0.13816601988622468,0.024141278239018123,2315710.0,0,57
CPRT,2023-08-22,43.790000915527344,0.2628695567129158,0.010633206054853501,3827890.0,1,58
GIS,2023-08-22,62.558624267578125,-0.13548923916747357,0.010303861088165236,3419713.3333333335,0,58
RSG,2023-08-22,142.6687469482422,0.14067785009980072,0.009690124593545147,1137950.0,0,58
FAST,2023-08-22,26.88614845275879,0.11566042686259204,0.01113166448517075,6640560.0,0,58
FOXA,2023-08-22,31.794189453125,-0.09362180295470823,0.014018964020494115,4245680.0,0,58
EXPD,2023-08-22,111.1382064819336,0.09515831112446982,0.011231464028874824,864523.3333333334,0,58
CTRA,2023-08-22,25.899620056152344,0.24631272023978945,0.014610044918738425,5995600.0,0,58
DAY,2023-08-22,69.91000366210938,-0.06249156566696734,0.02483471259746263,1438026.6666666667,0,58
LYB,2023-08-22,82.04430389404297,0.05881994427704451,0.013315201656297489,2091056.6666666667,0,58
HST,2023-08-22,14.063726425170898,-0.0545446129270466,0.018239856810578943,6940200.0,0,58
CBRE,2023-08-22,80.94999694824219,-0.05806382768683582,0.015039664930709932,1427836.6666666667,0,58
CSGP,2021-06-28,84.91999816894531,-0.09611494489213845,0.01415934571873959,2268233.3333333335,1,59
BXP,2021-06-28,92.34478759765625,0.2518559636319144,0.014564388659763507,1212570.0,0,59
NOW,2021-06-28,552.1699829101562,0.015503720210366723,0.01567856008766433,1481876.6666666667,0,59
SPGI,2021-06-28,395.79364013671875,0.29728777580090937,0.011377739640962276,1358393.3333333333,0,59
HUBB,2021-06-28,171.82717895507812,0.1796652250226931,0.010793240388381658,224832.43333333332,0,59
COO,2021-06-28,98.83453369140625,0.09881892428653405,0.008999040958241687,1245573.3333333333,0,59
LVS,2021-06-28,49.049415588378906,-0.1290267494521875,0.016651076678611765,6289940.0,0,59
EL,2021-06-28,293.79571533203125,0.19647632794999037,0.009588259624398477,1146163.3333333333,0,59
PRU,2021-06-28,82.3249282836914,0.3625425625148331,0.015094588192502324,1947703.3333333333,0,59
PWR,2021-06-28,90.46690368652344,0.2915908053403904,0.017258280628419352,1216020.0,0,59
PM,2021-06-28,80.18544006347656,0.2269236489390738,0.007728746557632346,5103520.0,0,59
CTRA,2012-01-26,11.692249298095703,-0.1432090779691415,0.037588535112417616,12293826.666666666,1,60
DLR,2012-01-26,40.36030197143555,0.16311723273324796,0.009335713252421067,967416.6666666666,0,60
EXR,2012-01-26,15.834869384765625,0.22709018013856808,0.010159973847543398,897940.0,0,60
MCK,2012-01-26,70.78857421875,-0.007996202365182392,0.012968793800872291,1647223.3333333333,0,60
KMB,2012-01-26,43.0003662109375,0.11629325637259713,0.007320157118634161,2525186.5,0,60
GS,2012-01-26,83.68233489990234,-0.19530496234222627,0.02430048322448303,7548576.666666667,0,60
FITB,2012-01-26,8.411089897155762,0.046892712235836465,0.019123324760368602,13149320.0,0,60
BKNG,2012-01-26,516.21337890625,0.004537596105012254,0.019961214200697425,775443.3333333334,0,60
WSM,2012-01-26,12.57440185546875,-0.05501913151768112,0.030747455770564355,5002033.333333333,0,60
PRU,2012-01-26,31.800853729248047,-0.019299779070779732,0.017284549090533535,3594476.6666666665,0,60
MKC,2012-01-26,19.64438247680664,0.053119942706459256,0.008048294467471361,924360.0,0,60
CTRA,2013-08-15,27.26944923400879,0.39056672150976346,0.017140633924355622,3722090.0,1,61
HSY,2013-08-15,71.14091491699219,0.1907306561443498,0.007270086069268184,826033.3333333334,0,61
MTB,2013-08-15,82.93212890625,0.12871339561113349,0.007898099865031738,737323.3333333334,0,61
EQIX,2013-08-15,123.27896118164062,-0.2611677909353982,0.01689155560472582,1185763.3333333333,0,61
SWK,2013-08-15,63.461387634277344,0.12172076970872459,0.0119274070609095,958123.3333333334,0,61
NVR,2013-08-15,882.1099853515625,-0.15157254325412672,0.016945618232112148,42853.333333333336,0,61
ROP,2013-08-15,116.3404769897461,0.044479518474346724,0.010715038804400098,388386.6666666667,0,61
AMZN,2013-08-15,14.32349967956543,0.08065179818814472,0.012617246541688146,55586333.333333336,0,61
INTC,2013-08-15,16.2307186126709,0.06321520366938937,0.013492129054362974,42019176.666666664,0,61
AFL,2013-08-15,22.46147918701172,0.23176032463465424,0.011023560742413547,4262006.666666667,0,61
MPWR,2013-08-15,25.806480407714844,0.1422891714672121,0.019880581367046932,338433.3333333333,0,61
CSX,2011-06-16,6.291318416595459,0.14950884384276586,0.016106655262059004,29933840.0,1,62
KLAC,2011-06-16,22.501008987426758,-0.022011157039421025,0.018813525163655597,2281920.0,0,62
LNT,2011-06-16,12.142670631408691,0.09020762087100076,0.008439380747709651,1422686.6666666667,0,62
COF,2011-06-16,38.69794845581055,0.20028948169571947,0.016259822767762437,4106070.0,0,62
MDLZ,2011-06-16,16.524749755859375,0.10420482775954087,0.008319918034643041,9346803.333333334,0,62
JKHY,2011-06-16,24.089956283569336,-0.022010290434891555,0.011567913905012191,464043.3333333333,0,62
MCD,2011-06-16,55.43155288696289,0.08322059607569976,0.005660727549694789,5792746.666666667,0,62
SCHW,2011-06-16,13.247069358825684,-0.058618720548286096,0.01662360749324705,10737313.333333334,0,62
STT,2011-06-16,29.907684326171875,-0.05172477918316165,0.01716003227323505,3375380.0,0,62
D,2011-06-16,25.88404655456543,0.14095072732514402,0.007281895807090879,2310626.6666666665,0,62
BALL,2011-06-16,16.204923629760742,0.0933343456743494,0.011334110607303919,2811553.3333333335,0,62
CSX,2021-06-29,29.678895950317383,0.06605017317170137,0.008226285096141083,10943796.666666666,1,63
BRO,2021-06-29,51.946998596191406,0.1672248107038854,0.007418098017264721,895276.6666666666,0,63
GD,2021-06-29,169.2413330078125,0.28278005920861427,0.00981014221880516,1027513.3333333334,0,63
LYV,2021-06-29,88.4800033569336,0.18749162287179977,0.017285843247185184,2157836.6666666665,0,63
WSM,2021-06-29,73.84712982177734,0.5567932181892123,0.019651561496874498,2354180.0,0,63
HBAN,2021-06-29,11.771146774291992,0.1822555661003027,0.018792600225365275,23592793.333333332,0,63
AIZ,2021-06-29,144.25009155273438,0.18694519911827623,0.012820972422124188,387230.0,0,63
HRL,2021-06-29,41.45608139038086,0.02770923469989417,0.015666072632066562,2203023.3333333335,0,63
RF,2021-06-29,16.651466369628906,0.2917375993115596,0.01956365235142527,7094270.0,0,63
HUBB,2021-06-29,172.22711181640625,0.19372262861727418,0.010774626146170916,227101.56666666668,0,63
EBAY,2021-06-29,64.99784851074219,0.39457168809608034,0.016270891754521077,7422933.333333333,0,63
DHR,2010-06-14,16.030685424804688,0.10159324586851537,0.022138875083420544,8118092.433333334,1,64
UDR,2010-06-14,11.652959823608398,0.3706162819470782,0.03156314725254287,3199853.3333333335,0,64
ACGL,2010-06-14,7.83012056350708,0.04852853754082598,0.013921894030683814,4485090.0,0,64
AAPL,2010-06-14,7.626121997833252,0.3062105110128128,0.025786477739746166,857450160.0,0,64
MHK,2010-06-14,53.7599983215332,0.1651495238986571,0.03903657285518434,1001613.3333333334,0,64
AJG,2010-06-14,17.226318359375,0.17357902443093787,0.019399387521084634,693153.3333333334,0,64
RL,2010-06-14,65.16398620605469,0.03906866016340449,0.02883927085410755,1644763.3333333333,0,64
MNST,2010-06-14,3.238332986831665,0.09929280521837702,0.02800996092942802,18016840.0,0,64
CL,2010-06-14,27.521358489990234,-0.04354940031256571,0.012903601330273719,5858266.666666667,0,64
NTAP,2010-06-14,29.598995208740234,0.21300513258881626,0.04068202666655224,8742490.0,0,64
CTRA,2010-06-14,6.639041423797607,-0.03304813403933915,0.03943847175270705,9416880.0,0,64
DHR,2016-07-05,68.10667419433594,0.8019232013348181,0.11191315597936752,4700646.1,1,65
RVTY,2016-07-05,50.61345291137695,-0.015310613609762491,0.013541300651856035,738653.3333333334,0,65
HSIC,2016-07-05,69.50980377197266,0.13774955892607732,0.013268471491050402,1231769.0,0,65
EPAM,2016-07-05,62.2400016784668,-0.17134867297699152,0.029265284108126316,496190.0,0,65
ES,2016-07-05,43.95820999145508,0.19270607189762545,0.009447079843376368,1654440.0,0,65
MS,2016-07-05,19.049116134643555,-0.1916347763305717,0.027457797042713356,15251773.333333334,0,65
AMCR,2016-07-05,7.2880473136901855,0.2025241283453545,0.011725540612972159,56.666666666666664,0,65
FDS,2016-07-05,147.02992248535156,0.027619967521854916,0.01545389834235014,296210.0,0,65
MOS,2016-07-05,21.443330764770508,-0.08077621619623943,0.029504906391598706,5808393.333333333,0,65
TEL,2016-07-05,47.07990646362305,-0.10816060561498919,0.021293632642906332,1760903.3333333333,0,65
KEYS,2016-07-05,28.389999389648438,0.02306304106841206,0.016354941729283277,750053.3333333334,0,65
DHR,2023-10-02,211.3068084716797,-0.03484205353439662,0.012739925490627696,2744437.3333333335,1,66
MNST,2023-10-02,52.540000915527344,-0.019410244120681708,0.009027641790705107,4416976.666666667,0,66
SRE,2023-10-02,61.20001220703125,-0.11273083315903054,0.012992707189585747,2442190.0,0,66
CVX,2023-10-02,151.0051727294922,-0.0009589356672179417,0.009701981649294209,7049610.0,0,66
BR,2023-10-02,171.48939514160156,0.22979609885133456,0.008871397207760328,533943.3333333334,0,66
WFC,2023-10-02,37.4355583190918,0.06659801288046463,0.01362163268967967,15616693.333333334,0,66
ELV,2023-10-02,424.80218505859375,-0.07011532107597374,0.012227084365566424,1030856.6666666666,0,66
CHD,2023-10-02,89.24230194091797,0.037160623358595046,0.008262952284806876,1131880.0,0,66
EXPD,2023-10-02,111.3420181274414,0.0655643336333509,0.009476694016565677,1003216.6666666666,0,66
ODFL,2023-10-02,198.91851806640625,0.209047524050739,0.015880028782465333,1263906.6666666667,0,66
MPWR,2023-10-02,452.50396728515625,-0.06432772524611041,0.023023147775196283,501450.0,0,66
DRI,2015-11-10,41.01969528198242,-0.01966501616225269,0.015748295591614912,1905068.2333333334,1,67
IT,2015-11-10,87.5,-0.0061335859826429084,0.012159537536865,390976.6666666667,0,67
VRSN,2015-11-10,81.01319885253906,0.2744853448543847,0.016573042311476438,1142150.0,0,67
ALL,2015-11-10,50.56416320800781,-0.0547409245061653,0.013327300721957511,3115560.0,0,67
LII,2015-11-10,119.88191223144531,0.19586067365996573,0.015607817089004487,488513.3333333333,0,67
INTU,2015-11-10,91.41751098632812,-0.04211380516282526,0.011128948433711601,1526390.0,0,67
WSM,2015-11-10,28.48703384399414,-0.03333664067458886,0.012638669006742046,1821946.6666666667,0,67
ESS,2015-11-10,157.95301818847656,-0.015307355186117033,0.01314914078872186,404986.6666666667,0,67
APD,2015-11-10,99.14319610595703,-0.06246486469951307,0.012848954259591676,1381218.9333333333,0,67
MCO,2015-11-10,90.36099243164062,-0.07368572205541135,0.01673928784206446,1179803.3333333333,0,67
MTD,2015-11-10,331.70001220703125,0.018734662128895296,0.014388380924309106,223883.33333333334,0,67
DVA,2013-09-09,56.040000915527344,-0.04498976441579161,0.009150624834429211,1589760.0,1,68
NTAP,2013-09-09,31.828645706176758,0.26256202677218665,0.006740025939568484,5497513.333333333,0,68
ES,2013-09-09,26.777965545654297,-0.026489488073298983,0.009081104744871038,1685406.6666666667,0,68
MDT,2013-09-09,40.1590461730957,0.18502315406562975,0.009746698180176096,5063623.333333333,0,68
COST,2013-09-09,91.68628692626953,0.11780969850078216,0.00960885309540228,1488716.6666666667,0,68
ADM,2013-09-09,25.489152908325195,0.12108667663679795,0.014849121802856888,3851080.0,0,68
ODFL,2013-09-09,14.405143737792969,0.24757116205280782,0.011743469331777789,1288990.0,0,68
WEC,2013-09-09,26.712358474731445,-0.021752281983514976,0.007468515178492559,1419790.0,0,68
COP,2013-09-09,46.00745391845703,0.19741699944857927,0.009294121576476704,5286073.333333333,0,68
TFC,2013-09-09,21.302875518798828,0.09105563983811238,0.009367083094140046,2896300.0,0,68
TMO,2013-09-09,87.49054718017578,0.1769475106268532,0.006264494957514785,1271413.3333333333,0,68
DECK,2010-07-06,7.40500020980835,0.24048411548969706,0.030278010361784922,10434620.0,1,69
URI,2010-07-06,8.028894424438477,-0.1651559016124402,0.03755040510971152,1755180.0,0,69
DD,2010-07-06,9.189484596252441,-0.23511444104076296,0.028581414039496038,20545503.4,0,69
ETN,2010-07-06,21.57103157043457,0.008829619580803527,0.02463198867854457,3829673.3333333335,0,69
ICE,2010-07-06,17.84455680847168,-0.04336221373144267,0.02419691780172172,5429416.666666667,0,69
DLTR,2010-07-06,21.46500015258789,0.3539739253493188,0.012352655723274741,4228366.666666667,0,69
SHW,2010-07-06,19.732702255249023,0.1715557839515407,0.013617933986565377,4500570.0,0,69
MU,2010-07-06,8.150362014770508,-0.25246158885743386,0.04317249361225502,36613663.333333336,0,69
IDXX,2010-07-06,30.155000686645508,0.11334693394665196,0.01618218615985938,399633.3333333333,0,69
LH,2010-07-06,60.89527130126953,-0.016436804675460714,0.011942280189961352,1194702.4666666666,0,69
CBRE,2010-07-06,13.010000228881836,-0.08056533006230893,0.03348483921387491,5044386.666666667,0,69
DECK,2024-09-17,155.10000610351562,0.023920098114518895,0.023853428641130964,1674053.3333333333,1,70
DGX,2024-09-17,151.7451934814453,0.2173428245397433,0.008292649327460593,679336.6666666666,0,70
